google_place_url,business_name,business_website,business_phone,intl_phone,type,sub_types,full_address,latitude,longitude,rating,user_ratings_total,google_id
https://maps.google.com/?cid=6120772632642775529,Taxi Pronto,,(438) 818-3137,+1 438-818-3137,,"establishment,point_of_interest","3366 Rue Bressani, Montréal, QC H1Z 1H3, Canada",45.5754565,-73.6324593,4.1,83,ChIJ3zof3gMfyUwR6emat0da8VQ
https://maps.google.com/?cid=17189789195400449074,The West Island & Airport Taxi,http://taximtlwest.com/,(514) 436-8077,+1 514-436-8077,,"establishment,point_of_interest","9880 Boul Gouin O O, West island, QC H8Y 3H3, Canada",45.5060595,-73.79313619999999,4.5,102,ChIJpT9bKrZdBq8RMgyxozJmju4
https://maps.google.com/?cid=7046242191259441404,ici taxi Montreal,https://www.icitaximontreal.com/,(514) 515-4232,+1 514-515-4232,,"establishment,point_of_interest","2025 Bd Rosemont, Montréal, QC H2G 1T2, Canada",45.5428545,-73.5896453,3.3,58,ChIJpXTtLoIZyUwR_Jhju_BHyWE
https://maps.google.com/?cid=17543398345479945265,Taxi Coop de l'Est,https://www.taxicoopdelest.ca/,(514) 352-6000,+1 514-352-6000,,"car_rental,establishment,point_of_interest","6610 Bd des Galeries d'Anjou #203, Anjou, QC H1M 2T4, Canada",45.5947524,-73.555857,3.1,503,ChIJj7Rc6H4eyUwRMfyBp9irdvM
https://maps.google.com/?cid=11463803449078854641,Black City Cars - Airport Transfer Service,https://blackcitycars.com/,(514) 762-3512,+1 514-762-3512,,"airport,establishment,point_of_interest","1009 Rue Saint-Ferdinand, Montreal, QC H4C 2T5, Canada",45.4788723,-73.5904469,5,52,ChIJOwFXqQIRyUwR8TM-xX-cF58
https://maps.google.com/?cid=7975538117464189462,Taxi cote des neiges,,(514) 545-6126,+1 514-545-6126,,"establishment,point_of_interest","3505 Av. Linton #14, Montréal, QC H3S 1T1, Canada",45.501553,-73.6306476,5,9,ChIJnxm1CcEZyUwRFmoKYKnNrm4
https://maps.google.com/?cid=12787352165720155458,Publicité TAXI Montréal,https://agency.taxi/,(514) 842-8294,+1 514-842-8294,,"establishment,point_of_interest","500 Rue Saint-Jacques #1410, Montréal, QC H2Y 1S1, Canada",45.5014664,-73.5599489,3.6,53,ChIJJQV-iUUayUwRQmWSXwvNdbE
https://maps.google.com/?cid=9733095115697453377,Radio taxi union inc,https://www.radiotaxiunion.com/,(450) 679-6262,+1 450-679-6262,,"establishment,point_of_interest","1605 Rue Verchères, Longueuil, QC J4K 2Z6, Canada",45.5131871,-73.497321,3.1,631,ChIJE40huC0byUwRQXk8iHDmEoc
https://maps.google.com/?cid=12332662567956806374,Co-Op Laval,http://www.taxilaval.com/?utm_medium=referral&utm_source=gmb&utm_campaign=lnk-gmb,(450) 688-8700,+1 450-688-8700,,"establishment,point_of_interest","4405 Blvd. Saint-Martin O, Laval, QC H7T 1C5, Canada",45.5485409,-73.76967410000002,3.4,1023,ChIJAyr3Hp8jyUwR5nrSqUNrJqs
https://maps.google.com/?cid=6696637536323606504,Taxi Newman Lafleur 1994 Inc,,(514) 363-5111,+1 514-363-5111,,"establishment,point_of_interest","6385 Bd Monk, Montréal, QC H4E 3H8, Canada",45.4547402,-73.5947745,3.3,83,ChIJJU_9Lu4QyUwR6Jcd5ls871w
https://maps.google.com/?cid=4266008606963414272,Taxi Bonjour,https://taxi-bonjour.com/,(514) 222-6666,+1 514-222-6666,,"establishment,point_of_interest","5805 Rue de Mésy #8, Montréal, QC H4J 1G2, Canada",45.5307521,-73.7181378,,,ChIJwShU3xsjyUwRADXQyjnoMzs
https://maps.google.com/?cid=9335120822260289600,Taxi Angrignon Enr,,(514) 364-1000,+1 514-364-1000,,"establishment,point_of_interest","582 90e Avenue, LaSalle, QC H8R 2Z7, Canada",45.42275919999999,-73.6420601,2.9,367,ChIJQQu3D08RyUwRQFAtou0CjYE
https://maps.google.com/?cid=16367831796338719573,Gingras Cellubel,http://www.gingrastaximetre2013.ca/,(514) 272-3924,+1 514-272-3924,,"establishment,point_of_interest","5844 Rue des Écores, Montréal, QC H2G 2J1, Canada",45.5447187,-73.58676919999999,4.3,68,ChIJk2QOd1kZyUwRVfscXEw4JuM
https://maps.google.com/?cid=6062018795730555891,Taxi Pontiac Hemlock,https://www.taxipontiac.ca/contact.asp,(514) 761-3633,+1 514-761-3633,,"establishment,point_of_interest","6385 Bd Monk, Montréal, QC H4E 3H8, Canada",45.4547596,-73.5947801,3.4,22,ChIJycCnOu4QyUwR89NCDfqdIFQ
https://maps.google.com/?cid=7338221182614243806,Montreal Limo service,https://www.montreallimoservices.ca/,(514) 463-1276,+1 514-463-1276,,"establishment,point_of_interest","1225 Blvd Robert-Bourassa, Montréal, QC H3B 3A7, Canada",45.5027211,-73.5685704,5,282,ChIJPSB557gDFoAR3gn4OEmZ1mU
https://maps.google.com/?cid=6563976163968193383,Mimo Limousine Car Service & Private Chauffeurs,https://www.mimolimousine.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,(514) 996-3223,+1 514-996-3223,,"establishment,point_of_interest","1500 Rue Saint-Louis Suite 413, Montreal, QC H4L 0A4, Canada",45.5073168,-73.67202569999999,5,193,ChIJk68_ojkYyUwRZ5N0L4vtF1s
https://maps.google.com/?cid=12232695706350983005,montrealtaxis,,,,,"establishment,point_of_interest","9001 Bd de l'Acadie, Montréal, QC H4N 3K1, Canada",45.5328923,-73.653841,,,ChIJt7SPFeYZyUwRXRd_7u5Dw6k
https://maps.google.com/?cid=15238329988036598986,Taxelco,http://www.taxelco.com/,(514) 273-1729,+1 514-273-1729,,"establishment,point_of_interest","2901 Rue Rachel E Office 20, Montréal, QC H1W 4A4, Canada",45.5417235,-73.5619712,2.2,131,ChIJeX7D0e0byUwRypwaU2NsedM
https://maps.google.com/?cid=12590931720677158941,Lyft Canada,,(514) 641-2859,+1 514-641-2859,,"establishment,point_of_interest","416 Blvd. De Maisonneuve Ouest, Montreal, QC H3A 1L2, Canada",45.5060817,-73.569716,2.9,36,ChIJkVxBsmkbyUwRHfAourD5u64
https://maps.google.com/?cid=9923884257995895318,SF CHAUFFEURS,https://www.sfchauffeurs.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=13288090473493841290,(514) 378-6565,+1 514-378-6565,,"establishment,point_of_interest","1020, de la Montagne, Montreal, QC H3G 0H8, Canada",45.4974245,-73.5732752,4.8,43,ChIJv9L5Ko4byUwRFrLvVSe4uIk
https://maps.google.com/?cid=3561379113546537484,Gare Centrale,https://garecentrale.ca/,(888) 842-7245,+1 888-842-7245,,"establishment,point_of_interest,train_station,transit_station","895 Rue De la Gauchetière O, Montréal, QC H3B 4G1, Canada",45.5001121,-73.5665224,4.3,1276,ChIJH9C8sFwayUwRDNpvTW-PbDE
https://maps.google.com/?cid=1029878280345891895,Tour Express,https://tourexpress.ca/,(514) 228-2303,+1 514-228-2303,,"establishment,point_of_interest","1597 Rue St-Hubert, Montréal, QC H2L 3Z1, Canada",45.51677189999999,-73.5613315,4.6,954,ChIJX18L4Ya4PC0RNzTo5dbcSg4
https://maps.google.com/?cid=8508094744604472546,TAXI BOUCHERVILLE,http://boucherville.taxi/,(438) 942-4444,+1 438-942-4444,,"establishment,point_of_interest","410 Av. Lafleur Suite 26, LaSalle, QC H8R 3H6, Canada",45.4323954,-73.64813529999999,,,ChIJq_wqxcoWyUwR4nSEpxfTEnY
https://maps.google.com/?cid=1017685643564302989,Fairmont Le Château Frontenac,https://www.fairmont.com/frontenac-quebec/?goto=fiche_hotel&code_hotel=A572&merchantid=seo-maps-FR-A572&sourceid=aw-cen&utm_medium=seo+maps&utm_source=google+Maps&utm_campaign=seo+maps?goto=fiche_hotel&code_hotel=A572&merchantid=seo-maps-CA-A572&sourceid=aw-cen&utm_medium=seo+maps&utm_source=google+Maps&utm_campaign=seo+maps&y_source=1_MTIzNjE0MDAtNzE1LWxvY2F0aW9uLndlYnNpdGU=,(418) 692-3861,+1 418-692-3861,,"establishment,lodging,point_of_interest,tourist_attraction","1 Rue des Carrières, Québec, QC G1R 5J5, Canada",46.8120085,-71.20521839999999,4.7,25253,ChIJ7Vz9a9yVuEwRjUKqbbOLHw4
https://maps.google.com/?cid=5086338042138913251,Gare fluviale de Québec | Traverse Québec-Lévis,https://www.traversiers.com/fr/nos-traverses/traverse-quebec-levis/horaire,(877) 787-7483,+1 877-787-7483,,"establishment,point_of_interest","10 Rue des Traversiers, Québec, QC G1K 4B2, Canada",46.81201979999999,-71.2019214,4.5,520,ChIJ9YG0ztyVuEwR4-k-MYBNlkY
https://maps.google.com/?cid=14934951767565530238,Hertz Car Rental - Quebec City - 44 Cote Du Palais,https://www.hertz.com/us/en/location/canada/quebec/quebec/yqbc13?utm_campaign=gmb-Hertz-Car-Rental---Quebec-City---44-Cote-Du-Palais&utm_medium=gmb-websitelink&utm_source=Google,(418) 694-1224,+1 418-694-1224,,"car_rental,establishment,point_of_interest","44 Côte du Palais, Québec, QC G1R 4H8, Canada",46.8145164,-71.2108381,3.7,149,ChIJE9A-rN-VuEwRfvRV-4CbQ88
https://maps.google.com/?cid=15501341004745599023,Quebec City Ferry Terminal,,,,,"establishment,point_of_interest,transit_station","10 Rue des Traversiers, Québec, QC G1K 8L8, Canada",46.81183600000001,-71.201967,4.6,332,ChIJYTFtsAuWuEwRL-gOooPTH9c
https://maps.google.com/?cid=9993992962321292692,Sainte-Foy,http://www.viarail.ca/en/explore-our-destinations/stations/quebec/sainte-foy,(888) 842-7245,+1 888-842-7245,,"establishment,point_of_interest,train_station,transit_station","3255 Chem. de la Gare, Québec, QC G1W 3A8, Canada",46.75432379999999,-71.2976451,4.3,77,ChIJbxpcJCORuEwRlB3qFqbLsYo
https://maps.google.com/?cid=15312946628013996654,Orléans Express - Québec (Centre-ville),https://www.orleansexpress.com/fr/autobus-quebec/,(418) 525-3000,+1 418-525-3000,,"establishment,point_of_interest","320 Rue Abraham Martin, Québec, QC G1K 8N2, Canada",46.8186265,-71.21408699999999,4.3,458,ChIJK0gZvgqWuEwRbjpKo9ODgtQ
https://maps.google.com/?cid=4627378980689157789,Interlane - Quebec City,http://www.interlane.com/,(866) 338-2675,+1 866-338-2675,,"establishment,moving_company,point_of_interest","suite 400, 1020 Rue Bouvier, Québec, QC G2K 0K9, Canada",46.8308738,-71.2830721,5,43,ChIJse5iKKyXuEwRnR4WgarAN0A
https://maps.google.com/?cid=11953962617843079803,Lévis Ferry Terminal,https://www.traversiers.com/fr/nos-traverses/traverse-quebec-levis/accueil/,(877) 787-7483,+1 877-787-7483,,"establishment,point_of_interest","6001 Rue Laurier, Lévis, QC G6V 0P5, Canada",46.8107611,-71.1877307,4.6,3224,ChIJD52Ed8CVuEwRe9rVhqoB5aU
https://maps.google.com/?cid=9765268644508805600,Taxi Live Saint-Foy,,(418) 906-0349,+1 418-906-0349,,"establishment,point_of_interest","749 Av. du Château, Québec, QC G1X 3P4, Canada",46.7693822,-71.32693379999999,5,1,ChIJKc_U-z2RuEwR4Ck19Bc0hYc
https://maps.google.com/?cid=10689770255571363867,Gare du Palais,http://www.viarail.ca/en/explore-our-destinations/stations/quebec/quebec-city/station,(888) 842-7245,+1 888-842-7245,,"establishment,point_of_interest,train_station,transit_station","450 Rue de la Gare-du-Palais, Québec, QC G1K 3X2, Canada",46.817452,-71.2138514,4.4,293,ChIJq5wgJSORuEwRGyjeHWmxWZQ
https://maps.google.com/?cid=3562797707748965034,Taxi-Québec,http://www.taxiscoop-quebec.com/,(418) 522-2001,+1 418-522-2001,,"establishment,point_of_interest","975 8e Avenue, Québec, QC G1J 3M8, Canada",46.827987,-71.22546799999999,,,ChIJJdZisRCWuEwRqvrzgKOZcTE
